Datetime,CO_GT,PT08_S1_CO,NMHC_GT,C6H6_GT,PT08_S2_NMHC,NOx_GT,PT08_S3_NOx,NO2_GT,PT08_S4_NO2,PT08_S5_O3,T,RH,AH,IsWeekend,Hour_sin,Hour_cos,Month_sin,Month_cos
2004-11-02 11:00:00,5.8,1570.0,275.0,32.9,1617.0,844.0,426.0,151.0,2170.0,1944.0,22.1,56.6,1.4851,0,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384
2004-11-02 12:00:00,4.9,1426.0,275.0,25.6,1445.0,667.0,477.0,151.0,1970.0,1782.0,24.0,50.0,1.4679,0,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384
2004-11-02 13:00:00,5.1,1535.0,275.0,31.2,1578.0,583.0,440.0,150.0,2125.0,1921.0,25.7,45.6,1.487,0,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384
2004-11-02 14:00:00,7.5,1678.0,275.0,37.9,1727.0,726.0,390.0,190.0,2318.0,2039.0,25.5,49.7,1.5985,0,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
2004-11-02 15:00:00,5.8,1605.0,275.0,32.3,1603.0,674.0,415.0,168.0,2199.0,1912.0,25.2,50.6,1.5989,0,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384
2004-11-02 16:00:00,5.9,1559.0,275.0,31.5,1586.0,544.0,421.0,127.0,2197.0,1827.0,25.4,50.7,1.6187,0,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
2004-11-02 17:00:00,6.8,1713.0,275.0,38.0,1728.0,715.0,390.0,140.0,2386.0,1919.0,24.4,56.0,1.6885,0,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
2004-11-02 18:00:00,7.9,1751.0,275.0,44.1,1853.0,789.0,358.0,158.0,2496.0,2013.0,23.0,62.1,1.7283,0,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384
2004-11-02 19:00:00,8.0,1723.0,275.0,44.9,1869.0,737.0,359.0,121.0,2563.0,1919.0,21.8,65.3,1.6889,0,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384
2004-11-02 20:00:00,9.2,1778.0,275.0,48.2,1935.0,859.0,349.0,119.0,2643.0,1927.0,20.9,67.5,1.6539,0,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
2004-11-02 21:00:00,5.9,1461.0,275.0,29.1,1529.0,668.0,450.0,96.0,2111.0,1573.0,20.2,68.6,1.6034,0,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384
2004-11-04 10:00:00,3.6,1473.0,275.0,26.3,1463.0,683.0,462.0,143.0,1948.0,1605.0,20.6,56.0,1.3467,0,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
2004-11-04 17:00:00,3.6,1915.0,275.0,45.9,1889.0,1052.0,340.0,186.0,2603.0,2110.0,24.8,53.9,1.6683,0,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
2004-11-04 18:00:00,8.7,1882.0,275.0,47.5,1920.0,1014.0,328.0,171.0,2609.0,2204.0,23.1,61.1,1.7082,0,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384
2004-11-04 19:00:00,5.8,1589.0,275.0,33.0,1619.0,633.0,406.0,124.0,2216.0,1780.0,22.2,63.7,1.6865,0,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384
2004-11-04 20:00:00,4.3,1463.0,275.0,27.2,1484.0,485.0,443.0,97.0,2011.0,1590.0,21.1,66.1,1.6313,0,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
2004-11-05 09:00:00,6.2,1601.0,275.0,37.9,1727.0,725.0,389.0,118.0,2252.0,1718.0,16.5,69.3,1.2897,0,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384
2004-11-05 10:00:00,4.5,1477.0,275.0,25.5,1443.0,658.0,469.0,126.0,1878.0,1646.0,19.6,58.3,1.3141,0,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
2004-11-05 11:00:00,4.6,1458.0,275.0,24.2,1408.0,710.0,471.0,151.0,1889.0,1664.0,20.7,55.5,1.3414,0,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384
2004-11-05 14:00:00,4.4,1460.0,275.0,25.0,1430.0,524.0,466.0,125.0,1932.0,1604.0,23.0,49.0,1.362,0,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
2004-11-05 15:00:00,4.3,1492.0,275.0,26.4,1463.0,527.0,460.0,138.0,1935.0,1632.0,24.2,44.0,1.3078,0,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384
2004-11-05 16:00:00,5.0,1569.0,275.0,29.8,1547.0,601.0,435.0,144.0,2016.0,1736.0,24.7,43.6,1.3396,0,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
2004-11-05 17:00:00,8.1,1870.0,275.0,45.0,1871.0,1001.0,351.0,180.0,2483.0,2165.0,23.0,54.2,1.5066,0,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
2004-11-05 18:00:00,8.0,1774.0,275.0,42.8,1829.0,852.0,359.0,154.0,2457.0,2152.0,21.4,60.9,1.5322,0,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384
2004-11-08 04:00:00,0.2,689.0,275.0,0.3,407.0,13.0,1757.0,13.0,895.0,333.0,11.3,49.5,0.6615,0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
2004-11-08 05:00:00,0.2,698.0,275.0,0.4,424.0,20.0,1665.0,18.0,903.0,339.0,10.8,50.9,0.657,0,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384
2004-11-08 18:00:00,5.9,1341.0,275.0,31.0,1575.0,742.0,503.0,183.0,1778.0,1571.0,11.3,50.9,0.679,0,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384
2004-11-08 19:00:00,6.6,1303.0,275.0,28.9,1524.0,742.0,515.0,183.0,1744.0,1580.0,10.6,53.4,0.6818,0,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384
2004-11-08 20:00:00,6.6,1189.0,275.0,23.1,1381.0,742.0,566.0,183.0,1574.0,1426.0,9.5,57.9,0.6877,0,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
2004-11-08 21:00:00,6.6,1054.0,275.0,13.7,1106.0,742.0,679.0,183.0,1297.0,1239.0,8.6,60.5,0.6788,0,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384
2004-11-08 22:00:00,6.6,943.0,275.0,8.0,900.0,742.0,816.0,183.0,1129.0,1064.0,8.5,59.7,0.6649,0,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384
2004-11-08 23:00:00,6.6,903.0,275.0,7.4,872.0,742.0,855.0,183.0,1108.0,987.0,7.9,61.4,0.6582,0,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384
2004-11-09 00:00:00,6.6,858.0,275.0,4.9,760.0,742.0,940.0,183.0,1049.0,873.0,7.1,63.6,0.6442,0,0.0,1.0,-0.5000000000000004,0.8660254037844384
2004-11-09 01:00:00,6.6,821.0,275.0,3.7,696.0,742.0,1032.0,183.0,1013.0,783.0,7.2,62.2,0.6362,0,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384
2004-11-09 02:00:00,6.6,781.0,275.0,2.9,645.0,742.0,1088.0,183.0,986.0,719.0,5.6,67.9,0.6247,0,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384
2004-11-09 03:00:00,6.6,741.0,275.0,1.9,580.0,742.0,1224.0,183.0,952.0,660.0,5.1,68.7,0.6077,0,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384
2004-11-09 04:00:00,6.6,720.0,275.0,1.4,540.0,742.0,1296.0,183.0,938.0,613.0,4.4,71.4,0.6024,0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
2004-11-09 05:00:00,6.6,733.0,275.0,1.9,574.0,742.0,1238.0,183.0,964.0,627.0,4.1,73.1,0.6074,0,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384
2004-11-09 06:00:00,6.6,780.0,275.0,3.2,666.0,742.0,1099.0,183.0,1003.0,697.0,3.2,76.8,0.5963,0,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384
2004-11-09 07:00:00,6.6,915.0,275.0,7.4,873.0,742.0,873.0,183.0,1135.0,915.0,3.7,76.2,0.6137,0,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
2004-11-09 08:00:00,6.6,1228.0,275.0,22.4,1362.0,742.0,575.0,183.0,1543.0,1399.0,4.9,70.7,0.6193,0,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
2004-11-09 09:00:00,6.6,1239.0,275.0,22.8,1373.0,742.0,550.0,183.0,1593.0,1495.0,7.1,62.0,0.6265,0,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384
2004-11-09 10:00:00,6.6,1209.0,275.0,18.5,1255.0,742.0,588.0,183.0,1447.0,1499.0,8.1,59.1,0.6397,0,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
2004-11-09 11:00:00,6.6,1257.0,275.0,20.4,1308.0,742.0,548.0,183.0,1466.0,1720.0,11.1,48.8,0.643,0,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384
2004-11-09 12:00:00,6.6,1007.0,275.0,10.6,1000.0,742.0,727.0,183.0,1197.0,1210.0,11.3,46.5,0.6194,0,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384
2004-11-09 13:00:00,6.6,1020.0,275.0,11.8,1041.0,742.0,733.0,183.0,1245.0,1123.0,12.5,42.3,0.6104,0,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384
2004-11-09 14:00:00,6.6,1094.0,275.0,14.8,1144.0,742.0,669.0,183.0,1327.0,1209.0,12.5,42.8,0.6177,0,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
2004-11-09 15:00:00,2.1,1045.0,275.0,13.1,1087.0,742.0,712.0,183.0,1270.0,1144.0,12.6,42.4,0.6159,0,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384
2004-11-09 16:00:00,1.5,909.0,275.0,7.5,879.0,742.0,874.0,183.0,1083.0,847.0,13.8,40.7,0.6405,0,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
2004-11-09 17:00:00,1.6,1013.0,275.0,8.1,905.0,742.0,816.0,183.0,1201.0,923.0,11.0,58.8,0.7705,0,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
2004-11-09 19:00:00,4.6,1275.0,275.0,19.9,1294.0,742.0,570.0,183.0,1605.0,1280.0,8.6,75.5,0.8469,0,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384
2004-11-09 20:00:00,4.7,1237.0,275.0,16.5,1194.0,742.0,615.0,183.0,1508.0,1193.0,8.8,76.6,0.8678,0,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
2004-11-09 21:00:00,3.0,1101.0,275.0,9.6,963.0,742.0,748.0,183.0,1320.0,966.0,8.0,81.0,0.8714,0,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384
2004-11-09 22:00:00,1.5,962.0,275.0,5.3,778.0,742.0,911.0,183.0,1162.0,752.0,7.3,85.7,0.8818,0,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384
2004-11-09 23:00:00,0.9,841.0,275.0,3.5,680.0,742.0,1052.0,183.0,1067.0,594.0,6.5,85.6,0.8353,0,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384
2004-11-10 00:00:00,0.8,831.0,275.0,2.5,620.0,742.0,1164.0,183.0,1039.0,545.0,6.5,83.5,0.8116,0,0.0,1.0,-0.5000000000000004,0.8660254037844384
2004-11-10 01:00:00,0.7,843.0,275.0,2.5,622.0,742.0,1146.0,183.0,1060.0,555.0,6.9,82.3,0.8244,0,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384
2004-11-10 02:00:00,0.6,798.0,275.0,2.2,600.0,742.0,1151.0,183.0,1049.0,543.0,7.3,78.1,0.8041,0,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384
2004-11-10 03:00:00,0.3,730.0,275.0,0.8,477.0,742.0,1433.0,183.0,950.0,420.0,7.9,68.0,0.7265,0,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384
2004-11-10 04:00:00,0.2,715.0,275.0,0.5,445.0,32.0,1601.0,29.0,925.0,373.0,8.0,64.5,0.695,0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
2004-11-10 05:00:00,0.2,726.0,275.0,0.5,443.0,29.0,1663.0,26.0,942.0,363.0,8.1,68.6,0.7409,0,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384
2004-11-11 08:00:00,3.1,1287.0,275.0,17.3,1218.0,758.0,580.0,190.0,1580.0,1304.0,9.2,81.7,0.9506,0,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
2004-11-11 09:00:00,6.8,1578.0,275.0,32.3,1605.0,1247.0,429.0,211.0,2032.0,1643.0,9.9,83.4,1.0194,0,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384
2004-11-11 10:00:00,5.4,1417.0,275.0,24.1,1407.0,1110.0,490.0,190.0,1709.0,1488.0,10.2,82.3,1.0253,0,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
2004-11-11 11:00:00,4.5,1392.0,275.0,21.0,1325.0,1145.0,511.0,194.0,1631.0,1465.0,11.2,80.7,1.0688,0,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384
2004-11-11 12:00:00,3.0,1147.0,275.0,12.7,1073.0,720.0,628.0,210.0,1415.0,1198.0,11.8,76.1,1.0516,0,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384
2004-11-11 21:00:00,4.6,1207.0,275.0,16.8,1203.0,706.0,625.0,207.0,1570.0,1251.0,13.1,69.6,1.0464,0,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384
2004-11-14 05:00:00,0.3,678.0,275.0,0.4,427.0,24.0,1771.0,20.0,853.0,286.0,9.5,52.2,0.6198,1,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384
2004-11-14 06:00:00,0.2,655.0,275.0,0.2,402.0,20.0,2077.0,17.0,814.0,268.0,10.0,45.7,0.5598,1,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384
2004-11-14 07:00:00,0.2,649.0,275.0,0.2,397.0,25.0,2062.0,21.0,798.0,261.0,10.2,41.9,0.5209,1,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
2004-11-15 03:00:00,0.2,676.0,275.0,0.4,429.0,42.0,1750.0,31.0,803.0,296.0,11.0,37.3,0.488,0,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384
2004-11-15 04:00:00,0.2,681.0,275.0,0.4,428.0,24.0,1768.0,21.0,817.0,297.0,10.7,39.2,0.5045,0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
2004-11-15 05:00:00,0.3,683.0,275.0,0.4,426.0,28.0,1775.0,22.0,805.0,302.0,10.4,38.6,0.4862,0,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384
2004-11-16 08:00:00,3.5,1248.0,275.0,16.6,1197.0,892.0,641.0,202.0,1405.0,1395.0,10.1,45.6,0.5632,0,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
2004-11-16 09:00:00,5.2,1389.0,275.0,26.3,1463.0,1071.0,518.0,222.0,1694.0,1706.0,11.3,43.9,0.5867,0,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384
2004-11-16 10:00:00,4.3,1184.0,275.0,16.4,1193.0,839.0,626.0,212.0,1327.0,1479.0,14.5,33.8,0.5541,0,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
2004-11-16 11:00:00,3.5,1160.0,275.0,15.5,1165.0,713.0,655.0,219.0,1325.0,1403.0,17.5,26.4,0.5228,0,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384
2004-11-16 18:00:00,4.2,1129.0,275.0,18.5,1255.0,648.0,634.0,206.0,1370.0,1365.0,14.8,29.6,0.4965,0,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384
2004-11-17 08:00:00,3.3,1234.0,275.0,15.4,1161.0,664.0,629.0,200.0,1386.0,1318.0,6.3,61.7,0.5926,0,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
2004-11-17 12:00:00,3.2,1248.0,275.0,14.4,1131.0,878.0,615.0,187.0,1296.0,1592.0,13.3,42.3,0.6448,0,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384
2004-11-17 13:00:00,4.2,1317.0,275.0,19.0,1269.0,905.0,554.0,205.0,1446.0,1679.0,14.7,38.9,0.6462,0,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384
2004-11-17 14:00:00,4.3,1308.0,275.0,20.3,1306.0,808.0,553.0,212.0,1471.0,1670.0,16.5,32.9,0.6127,0,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
2004-11-17 15:00:00,4.0,1321.0,275.0,19.5,1281.0,858.0,557.0,198.0,1442.0,1650.0,17.4,32.7,0.6422,0,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384
2004-11-17 16:00:00,4.1,1360.0,275.0,21.0,1325.0,839.0,535.0,171.0,1513.0,1692.0,17.3,33.9,0.6627,0,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
2004-11-17 17:00:00,7.8,1659.0,275.0,35.9,1685.0,1290.0,423.0,272.0,1946.0,2155.0,16.0,41.5,0.7483,0,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
2004-11-17 18:00:00,10.2,1802.0,275.0,47.7,1924.0,748.0,356.0,192.0,2235.0,2452.0,13.7,52.8,0.8244,0,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384
2004-11-17 19:00:00,6.6,1549.0,275.0,30.1,1553.0,1148.0,446.0,288.0,1796.0,2032.0,13.0,55.1,0.824,0,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384
2004-11-17 20:00:00,4.3,1407.0,275.0,22.0,1351.0,729.0,516.0,254.0,1557.0,1751.0,12.4,56.8,0.8141,0,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
2004-11-17 21:00:00,4.9,1374.0,275.0,19.0,1268.0,810.0,536.0,267.0,1531.0,1675.0,10.7,62.1,0.7972,0,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384
2004-11-18 08:00:00,4.5,1407.0,275.0,21.5,1339.0,992.0,531.0,225.0,1584.0,1533.0,7.7,72.5,0.7666,0,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
2004-11-18 09:00:00,5.6,1503.0,275.0,27.8,1498.0,1132.0,469.0,249.0,1749.0,1783.0,8.9,67.4,0.7714,0,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384
2004-11-18 10:00:00,5.6,1446.0,275.0,22.9,1374.0,1195.0,499.0,282.0,1560.0,1818.0,11.4,58.3,0.7868,0,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
2004-11-18 11:00:00,4.7,1416.0,275.0,20.2,1302.0,1120.0,526.0,278.0,1471.0,1826.0,13.4,52.8,0.8086,0,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384
2004-11-18 12:00:00,4.2,1448.0,275.0,19.7,1288.0,870.0,518.0,251.0,1506.0,1839.0,15.8,50.1,0.892,0,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384
2004-11-18 18:00:00,4.6,1374.0,275.0,20.4,1307.0,549.0,521.0,220.0,1709.0,1429.0,17.3,53.6,1.0472,0,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384
2004-11-18 19:00:00,4.9,1388.0,275.0,22.6,1367.0,596.0,500.0,214.0,1722.0,1503.0,16.8,55.2,1.048,0,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384
2004-11-18 20:00:00,5.4,1422.0,275.0,25.1,1432.0,620.0,474.0,212.0,1852.0,1636.0,16.6,56.5,1.0551,0,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
2004-11-19 09:00:00,5.9,1436.0,275.0,22.7,1371.0,548.0,458.0,191.0,1808.0,1626.0,15.2,62.2,1.0641,0,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384
2004-11-19 10:00:00,5.6,1354.0,275.0,16.7,1201.0,588.0,529.0,193.0,1593.0,1538.0,16.1,59.2,1.0736,0,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
2004-11-19 11:00:00,3.5,1290.0,275.0,13.8,1110.0,612.0,571.0,231.0,1512.0,1441.0,17.0,55.9,1.0741,0,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384
2004-11-19 15:00:00,5.0,1247.0,275.0,14.8,1142.0,469.0,574.0,222.0,1547.0,1199.0,18.3,52.3,1.0922,0,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384
2004-11-19 16:00:00,5.6,1375.0,275.0,18.3,1247.0,583.0,531.0,221.0,1650.0,1375.0,18.3,52.8,1.1016,0,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
2004-11-19 17:00:00,7.5,1553.0,275.0,24.4,1414.0,760.0,455.0,193.0,1851.0,1682.0,17.7,56.6,1.133,0,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
2004-11-19 18:00:00,7.2,1521.0,275.0,25.0,1430.0,691.0,449.0,187.0,1907.0,1761.0,17.3,58.2,1.1435,0,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384
2004-11-19 19:00:00,8.3,1623.0,275.0,29.8,1547.0,832.0,414.0,188.0,2040.0,1883.0,16.2,62.6,1.1455,0,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384
2004-11-19 20:00:00,8.6,1510.0,275.0,27.9,1501.0,881.0,456.0,185.0,1901.0,1855.0,15.2,57.5,0.9829,0,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
2004-11-20 09:00:00,2.8,1086.0,275.0,15.3,1157.0,573.0,674.0,214.0,1237.0,1330.0,7.2,43.2,0.4417,1,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384
2004-11-20 10:00:00,2.9,1087.0,275.0,17.1,1213.0,661.0,668.0,243.0,1216.0,1402.0,11.9,27.9,0.3882,1,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
2004-11-20 17:00:00,3.4,1117.0,275.0,21.1,1327.0,625.0,692.0,196.0,1302.0,1475.0,13.5,19.5,0.3003,1,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
2004-11-20 18:00:00,4.6,1252.0,275.0,22.3,1359.0,870.0,604.0,239.0,1380.0,1765.0,11.1,31.8,0.4187,1,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384
2004-11-21 00:00:00,2.5,1187.0,275.0,13.9,1114.0,572.0,700.0,216.0,1193.0,1433.0,5.2,50.8,0.452,1,0.0,1.0,-0.5000000000000004,0.8660254037844384
2004-11-22 08:00:00,2.4,1242.0,275.0,16.2,1185.0,733.0,625.0,232.0,1297.0,1511.0,4.9,55.8,0.4882,0,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
2004-11-22 09:00:00,3.1,1493.0,275.0,50.7,1981.0,846.0,448.0,215.0,1567.0,2346.0,5.4,55.1,0.497,0,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384
2004-11-22 10:00:00,3.1,1394.0,275.0,63.7,2214.0,801.0,411.0,218.0,1629.0,2311.0,6.2,51.8,0.4952,0,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
2004-11-22 11:00:00,2.7,1252.0,275.0,25.4,1439.0,884.0,559.0,239.0,1383.0,1798.0,6.8,49.8,0.4959,0,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384
2004-11-22 12:00:00,2.3,1255.0,275.0,20.1,1301.0,784.0,571.0,224.0,1355.0,1750.0,7.3,50.6,0.5184,0,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384
2004-11-22 13:00:00,3.0,1360.0,275.0,23.5,1392.0,896.0,490.0,235.0,1458.0,1863.0,7.8,49.0,0.5191,0,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384
2004-11-22 14:00:00,3.6,1369.0,275.0,25.2,1434.0,953.0,489.0,237.0,1539.0,1883.0,8.0,49.2,0.5282,0,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
2004-11-22 15:00:00,3.1,1361.0,275.0,21.8,1347.0,980.0,518.0,239.0,1456.0,1851.0,8.3,49.3,0.5414,0,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384
2004-11-22 16:00:00,3.5,1411.0,275.0,22.8,1371.0,1058.0,500.0,235.0,1484.0,1919.0,8.5,49.6,0.5517,0,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
2004-11-22 17:00:00,4.0,1509.0,275.0,25.4,1439.0,1080.0,459.0,199.0,1577.0,2078.0,8.5,52.6,0.5856,0,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
2004-11-22 18:00:00,6.3,1738.0,275.0,38.3,1735.0,1301.0,365.0,240.0,1917.0,2434.0,8.9,53.4,0.6117,0,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384
2004-11-22 19:00:00,6.9,1766.0,275.0,37.6,1720.0,1345.0,361.0,245.0,1881.0,2515.0,9.1,53.8,0.6216,0,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384
2004-11-22 20:00:00,6.5,1706.0,275.0,33.9,1641.0,1218.0,381.0,239.0,1778.0,2522.0,8.9,54.2,0.6183,0,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
2004-11-22 21:00:00,3.3,1472.0,275.0,22.4,1361.0,884.0,462.0,191.0,1455.0,2334.0,8.5,54.2,0.6054,0,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384
2004-11-23 08:00:00,4.5,1565.0,275.0,24.0,1405.0,920.0,488.0,139.0,1830.0,1696.0,9.5,77.9,0.9278,0,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
2004-11-23 09:00:00,5.7,1578.0,275.0,27.6,1494.0,980.0,448.0,160.0,1854.0,1800.0,9.9,77.6,0.9488,0,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384
